municipality,month,Total,level_z,Food,Health,Catering,Marketplace,Transport,Other,profile,admin_form
Бурейский муниципальный округ,2024-12-01,34751,0.17599534415337312,0.4517855601277661,0.03476158959454404,0.01945267762078789,0.13314724756122126,0.032919915973641044,0.3279330091220396,F,municipal_okrug
Бурзянский муниципальный район,2024-12-01,23203,-1.0450071694437169,0.4042580700771452,0.044390811532991424,0.019566435374736027,0.1709692712149291,0.06848252381157609,0.2923328879886222,G,municipal_raion
Бурлинский муниципальный район,2024-12-01,25390,-0.7727292138042484,0.49610082709728237,0.0398188263095707,0.008389129578574241,0.19413154785348563,0.04419062623079953,0.21736904293028747,G,municipal_raion
Бутурлинский муниципальный округ,2024-12-01,29487,-0.320531495026528,0.46508630922101263,0.03896632414284261,0.011767897717638282,0.21409434666124055,0.03984806864041781,0.2302370536168482,G,municipal_okrug
Быковский муниципальный район,2024-12-01,25149,-0.8015587469233647,0.4314286850371784,0.04298381645393455,0.010616724323034713,0.2566702453377868,0.05638395164817687,0.20191657719988865,G,municipal_raion
Быстроистокский муниципальный район,2024-12-01,22568,-1.1288865296025112,0.44594115561857495,0.05552109181141439,0.010723147819922013,0.23710563629918469,0.04719071251329316,0.20351825593761075,G,municipal_raion
Вагайский муниципальный район,2024-12-01,28620,-0.4107440108958468,0.40859538784067084,0.03340321453529001,0.013242487770789657,0.21191474493361287,0.04465408805031446,0.2881900768693222,G,municipal_raion
Вадинский муниципальный район,2024-12-01,25087,-0.8090201547336365,0.48256068880296565,0.03882488938494041,0.0026308446605811777,0.20094072627257145,0.051022441902180415,0.2240204089767609,G,municipal_raion
Вадский муниципальный округ,2024-12-01,28025,-0.4742500866445895,0.4579125780553078,0.03664585191793042,0.006601248884924175,0.2111329170383586,0.040463871543264945,0.24724353256021414,G,municipal_okrug
Валдайский муниципальный район,2024-12-01,37930,0.4405958886445061,0.41763775375692064,0.043422093329818084,0.01982599525441603,0.21932507250197733,0.03920379646717638,0.26058528868969144,G,municipal_raion
Ванинский муниципальный район,2024-12-01,49702,1.2576757320067231,0.41432940324333023,0.02931471570560541,0.027021045430767374,0.1691481228119593,0.043338296245623915,0.3168484165627138,A,municipal_raion
Варгашинский муниципальный округ,2024-12-01,23132,-1.054271060528862,0.468614905758257,0.039814974926508734,0.007262666436105828,0.1800968355524814,0.034584125886218224,0.26962649144042883,G,municipal_okrug
Варнавинский муниципальный округ,2024-12-01,31598,-0.11151981601101947,0.48993607190328503,0.038135325020570925,0.004905373757832774,0.20203810367744793,0.06532058991075385,0.19966453573010956,G,municipal_okrug
Варненский муниципальный район,2024-12-01,29740,-0.2947060777801709,0.44014794889038333,0.04129119031607263,0.018426361802286483,0.20279085406859448,0.05040349697377269,0.2469401479488904,G,municipal_raion
Вачский муниципальный округ,2024-12-01,29065,-0.3641049659601814,0.44228453466368484,0.045656287631171515,0.0074316187854808185,0.23481851023567865,0.02958885257182178,0.2402201961121624,G,municipal_okrug
Велижский муниципальный район,2024-12-01,26381,-0.6569890554073442,0.42337288199840795,0.0399529964747356,0.010613699253250446,0.25423600318410977,0.03669307456123726,0.235131344528259,G,municipal_raion
Великоустюгский муниципальный округ,2024-12-01,35160,0.21136466068516455,0.42554038680318546,0.03640500568828214,0.023179749715585892,0.1628839590443686,0.05233219567690557,0.2996587030716723,F,municipal_okrug
Вельский муниципальный район,2024-12-01,37333,0.392639570387026,0.4448611148313824,0.03586639166421129,0.031875284600755366,0.20735006562558594,0.04751828141322691,0.232528861864838,F,municipal_raion
Венгеровский муниципальный район,2024-12-01,26504,-0.6429280198974902,0.5099984907938424,0.03716420162994265,0.008338364020525204,0.2024222758828856,0.04738907334741926,0.19468759432538485,G,municipal_raion
Веневский муниципальный район,2024-12-01,33356,0.052147879447032815,0.41785585801654873,0.037564456169804535,0.014330255426310109,0.2364492145341168,0.036784986209377625,0.25701522964384216,G,municipal_raion
Верхнебуреинский муниципальный район,2024-12-01,44607,0.9307432881114054,0.45701347322169167,0.029905620194139934,0.022261080099535948,0.12081063510211401,0.03116102853812182,0.33884816284439656,A,municipal_raion
Верхневилюйский муниципальный район,2024-12-01,40588,0.6453325631826384,0.4231053513353701,0.0262146447225781,0.02951611313688775,0.09290923425643047,0.059672809697447524,0.36858184685128614,A,municipal_raion
Верхнекетский муниципальный район,2024-12-01,34686,0.1703359954549585,0.5040938707259413,0.025485786772761344,0.008187741451882604,0.19001902784985297,0.041140517788156604,0.23107305541140521,G,municipal_raion
Верхнеколымский муниципальный район,2024-12-01,65393,2.087050117763963,0.5080513204777269,0.040371293563531266,0.01422170568715306,0.04786445032342911,0.030309054485954154,0.35918217546220543,A,municipal_raion
Верхнетоемский муниципальный округ,2024-12-01,27372,-0.5455174956966964,0.48001607482098496,0.03810463247113839,0.008658483121437965,0.20601344439573285,0.03006722197866433,0.23714014321204158,G,municipal_okrug
Верхнеуральский муниципальный район,2024-12-01,28268,-0.44815261127522854,0.4280458468940144,0.03916088863732843,0.015777557662374417,0.19573369180699024,0.039337767086458184,0.28194424791283434,G,municipal_raion
Верхнеуслонский муниципальный район,2024-12-01,27947,-0.4826750491651791,0.3834758650302358,0.033348838873582136,0.031237699932014168,0.2275736214978352,0.05005904032633199,0.2743049343400007,F,municipal_raion
Верховажский муниципальный округ,2024-12-01,30575,-0.2110046608724454,0.4886672117743254,0.03247751430907604,0.00964840556009812,0.2008176614881439,0.04271463614063777,0.22567457072771868,G,municipal_okrug
Верховский муниципальный район,2024-12-01,27442,-0.5377969019660617,0.4466875592158006,0.04770060491217841,0.015195685445667226,0.2393047153997522,0.028715108228263245,0.22239632679833832,G,municipal_raion
Верхошижемский муниципальный район,2024-12-01,23495,-1.0072034831943673,0.5721642902745265,0.0369865928921047,0.005277718663545435,0.16624813790168122,0.042136624813790165,0.17718663545435187,G,municipal_raion
Верхоянский муниципальный район,2024-12-01,52977,1.4505707143830717,0.5484266757272024,0.027275987692772334,0.01659210600826774,0.08243199879192857,0.043490571380032844,0.28178266039979616,A,municipal_raion
Ветлужский муниципальный округ,2024-12-01,29894,-0.27909360606961986,0.49197163310363284,0.0438884057001405,0.0073258847929350375,0.20060881782297452,0.04927410182645347,0.20693115675386375,G,municipal_okrug
Вешкаймский муниципальный район,2024-12-01,24234,-0.9135894987034675,0.47978047371461585,0.04997111496244945,0.010522406536271353,0.2272014525047454,0.03994388049847322,0.19258067178344473,G,municipal_raion
Викуловский муниципальный район,2024-12-01,31009,-0.16839844683915034,0.47450740107710665,0.03747299171208359,0.021251894611241898,0.17959302138088942,0.06407817085362315,0.22309652036505534,F,municipal_raion
Вилюйский муниципальный район,2024-12-01,43057,0.8238378993437335,0.37657059247044616,0.02478110411779734,0.03458206563392712,0.08456232436073112,0.06398495018231647,0.4155189632347819,A,municipal_raion
Виноградовский муниципальный округ,2024-12-01,31690,-0.10273139849638575,0.5163142947301989,0.035153045124645,0.013537393499526665,0.2046071315872515,0.03881350583780372,0.19157462922057422,G,municipal_okrug
Вичугский муниципальный район,2024-12-01,27804,-0.49818206560766143,0.44907207596029347,0.034455474032513304,0.009674866925622213,0.25194216659473456,0.02560782621205582,0.2292475902747806,G,municipal_raion
Вожегодский муниципальный округ,2024-12-01,29338,-0.3358448087686208,0.5070216101983775,0.031188220055900197,0.012270775103960734,0.18542504601540663,0.03725543663508078,0.22683891199127415,G,municipal_okrug
Вознесенский муниципальный округ,2024-12-01,27510,-0.5303157315087605,0.41366775717920756,0.04798255179934569,0.007161032351872047,0.2208287895310796,0.05438022537259179,0.2559796437659033,G,municipal_okrug
Вологодский муниципальный округ,2024-12-01,38968,0.5222076230044627,0.3937589817285978,0.03944261958530076,0.03551632108396633,0.18443338123588585,0.05365941285157052,0.29318928351467877,D,municipal_okrug
Володарский муниципальный округ,2024-12-01,31413,-0.12926990453945827,0.36411676694362205,0.03380765924935536,0.030210422436570846,0.23407506446375703,0.03403049692802343,0.30375958997867136,F,municipal_okrug
Волосовский муниципальный район,2024-12-01,41425,0.7070349206570898,0.3905371152685576,0.032299336149668074,0.02592637296318648,0.2467592033796017,0.04584188292094146,0.2586360893180446,F,municipal_raion
Волховский муниципальный район,2024-12-01,44793,0.943321530838952,0.3996160114303574,0.03775143437590695,0.032616703502779454,0.22264639564217623,0.04223874266068359,0.2651307123880964,F,municipal_raion
Волчихинский муниципальный район,2024-12-01,24785,-0.8456301258027233,0.4672180754488602,0.043695783740165424,0.012709299979826508,0.20290498285253178,0.04599556183175307,0.22747629614686304,G,municipal_raion
Вольский муниципальный район,2024-12-01,33679,0.0812783962034145,0.41165117729148726,0.04091570414798539,0.028415332996822945,0.1993230202796995,0.05121886041747083,0.26847590486653405,F,municipal_raion
